country,state name,market name,cm_name,mp_month,mp_year,mp_price
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",10,2014,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",11,2014,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",12,2014,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",1,2015,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",2,2015,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",3,2015,312.5
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",4,2015,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",5,2015,325
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",6,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",7,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",8,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",9,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",10,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",11,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",12,2015,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",1,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",2,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",3,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",4,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",5,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",6,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",7,2016,300
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",8,2016,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",9,2016,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",10,2016,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",11,2016,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",12,2016,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",1,2017,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",2,2017,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",3,2017,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",4,2017,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",5,2017,350
Afghanistan,Kandahar,Kandahar,"Wage (non-qualified labour, non-agricultural)",6,2017,362.5
Afghanistan,Nangarhar,Jalalabad,Bread,1,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,2,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,3,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,4,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,5,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,6,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,7,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,8,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,9,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,10,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,11,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,12,2014,33.3
Afghanistan,Nangarhar,Jalalabad,Bread,1,2015,37.475
Afghanistan,Nangarhar,Jalalabad,Bread,2,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,3,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,6,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,7,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,8,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,9,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,10,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,11,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,12,2015,50
Afghanistan,Nangarhar,Jalalabad,Bread,1,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,2,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,3,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,4,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,5,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,6,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,7,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,8,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,9,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,10,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,11,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,12,2016,50
Afghanistan,Nangarhar,Jalalabad,Bread,1,2017,50
Afghanistan,Nangarhar,Jalalabad,Bread,2,2017,50
Afghanistan,Nangarhar,Jalalabad,Bread,3,2017,50
Afghanistan,Nangarhar,Jalalabad,Bread,4,2017,50
Afghanistan,Nangarhar,Jalalabad,Bread,5,2017,50
Afghanistan,Nangarhar,Jalalabad,Bread,6,2017,50
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2003,7
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2003,9
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2003,8
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2003,8
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2003,7
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2003,7
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2003,8
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2003,7.69
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2003,7.8
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2003,7.525
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2003,7.9325
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2003,8.59
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2004,8.5
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2004,8.3575
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2004,8.9
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2004,8.89
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2004,8.6619
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2004,9.73
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2004,9.065
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2004,9.3
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2004,9.1892
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2004,9.6125
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2004,12.29
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2004,11.04
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2005,12.95
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2005,12.45
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2005,12.5725
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2005,11.4875
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2005,9.2475
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2005,9
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2005,9
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2005,9.39
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2005,9.915
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2005,10
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2005,10.04
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2005,10.04
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2006,10.3225
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2006,10.865
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2006,11.375
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2006,11.775
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2006,11.825
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2006,11
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2006,10.825
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2006,10.525
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2006,10.45
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2006,10.775
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2006,12.1667
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2006,11.9
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2007,11.9
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2007,11.8
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2007,11.7
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2007,11.45
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2007,11.15
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2007,11.475
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2007,11.8
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2007,11.9
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2007,12.4
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2007,13
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2007,13.8
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2007,15.275
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2008,19.4
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2008,21.25
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2008,20.25
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2008,34.25
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2008,35.75
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2008,28.5
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2008,31
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2008,32
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2008,31.75
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2008,28
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2008,28.325
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2008,27.75
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2009,25.25
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2009,20.5
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2009,19.5
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2009,18
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2009,19
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2009,19
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2009,19
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2009,16.945
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2009,18.5
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2009,16.5833
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2009,16.8335
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2009,15
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2010,12.5
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2010,12.5
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2010,13
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2010,12.5
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2010,12.75
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2010,13.3333
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2010,13.75
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2010,15.25
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2010,16
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2010,15.75
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2010,15
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2010,15.5
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2011,16
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2011,16.1
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2011,16.45
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2011,17.275
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2011,16.475
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2011,16.525
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2011,17.45
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2011,17.55
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2011,18.1
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2011,18.05
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2011,17.5
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2011,17.5
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2012,17.95
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2012,17.4
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2012,18.075
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2012,17.875
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2012,16.4
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2012,16
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2012,17.275
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2012,17.95
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2012,18
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2012,19.25
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2012,20.75
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2012,22
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2013,23
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2013,22.375
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2013,21.75
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2013,22.05
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2013,20
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2013,19.5
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2013,19.75
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2013,20
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2013,20.125
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2013,20.775
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2013,21.25
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2014,21
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2014,20.5
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2014,20.625
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2014,20.75
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2014,20.625
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2014,20.375
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2014,21
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2014,21.25
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2014,22
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2014,22
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2014,22
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2014,23
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2015,23.5
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2015,22
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2016,20.75
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2016,20
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2016,20.25
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,7,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,8,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,9,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,10,2016,21.5
Afghanistan,Nangarhar,Jalalabad,Wheat,11,2016,22
Afghanistan,Nangarhar,Jalalabad,Wheat,12,2016,22
Afghanistan,Nangarhar,Jalalabad,Wheat,1,2017,22
Afghanistan,Nangarhar,Jalalabad,Wheat,2,2017,22.5
Afghanistan,Nangarhar,Jalalabad,Wheat,3,2017,23.5
Afghanistan,Nangarhar,Jalalabad,Wheat,4,2017,23
Afghanistan,Nangarhar,Jalalabad,Wheat,5,2017,23
Afghanistan,Nangarhar,Jalalabad,Wheat,6,2017,23
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2007,15
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2007,15
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2007,15.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2007,16.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2007,16.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2007,19
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2007,19
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2007,19
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2007,19
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2007,17.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2007,22.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2007,23.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2008,25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2008,24.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2008,24.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2008,33.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2008,39.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2008,40
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2008,39.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2008,38
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2008,40
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2008,38.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2008,38.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2008,35
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2009,32.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2009,30
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2009,28
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2009,22
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2009,22
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2009,22
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2009,24.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2009,35.5825
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2009,39.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2009,36.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2009,30.3333
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2009,25.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2010,24.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2010,24.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2010,24.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2010,25.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2010,28.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2010,30.6667
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2010,30.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2010,29
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2010,29
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2010,29.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2010,28.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2010,27
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2011,27.3
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2011,23.15
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2011,24.85
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2011,26.125
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2011,25.15
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2011,27.6
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2011,27.925
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2011,26.775
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2011,28.4
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2011,28.075
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2011,25.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2011,22.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2012,22.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2012,25.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2012,26.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2012,27.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2012,30
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2012,33
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2012,39.625
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2012,45.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2012,46
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2012,52.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2012,56.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2012,60
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2013,58.625
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2013,57.875
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2013,58.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2013,57.875
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2013,56.375
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2013,56
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2013,56.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2013,56.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2013,53.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2013,51
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2014,49.125
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2014,48.375
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2014,48
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2014,47.875
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2014,47.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2014,45.125
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2014,42.125
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2014,39.25
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2014,35.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2014,31.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2014,30
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2014,30
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2015,29.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2015,29
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2015,29
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2015,29
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2015,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),7,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),8,2016,29.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),9,2016,30.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),10,2016,31
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),11,2016,31
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),12,2016,31
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),1,2017,31
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),2,2017,31.375
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),3,2017,31.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),4,2017,31.5
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),5,2017,32.75
Afghanistan,Nangarhar,Jalalabad,Rice (low quality),6,2017,33
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),2,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),7,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),8,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),9,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),10,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),11,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),12,2014,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),1,2015,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),2,2015,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),3,2015,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),4,2015,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),5,2015,550
Afghanistan,Nangarhar,Jalalabad,Wage (qualified labour),6,2015,550
